일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),일 미세먼지 농도(㎍/㎥),불쾌지수,열지수,체감온도
2019-08-03,27.19464285714286,23.07574552683897,33.19005964214711,1.350884086444008,1.3285714285714296,79.17812500000004,21.625,78.32207507087054,78.78260657589286,29.406832527936604
2019-08-04,27.27405189620761,22.87274549098195,33.06753507014029,0.9794117647058824,1.2244532803180912,77.8729166666667,28.03846153846154,78.28286366030443,78.9392230253244,29.496681250904423
2019-08-05,27.677091633466137,22.940518962075814,33.49860279441116,0.0923379174852652,1.2530693069306935,76.69687500000005,33.333333333333336,78.76598082812501,79.73668896551295,29.91072320079976
2019-08-06,27.081925343811395,23.104724409448817,31.945275590551194,9.288823529411763,1.822834645669292,77.02765957446809,28.875,77.87337173678051,78.55841518074655,29.255674875674146
2019-08-07,26.237401574803155,23.075590551181087,30.73169291338584,15.89607072691552,1.7714566929133857,83.53684210526319,27.08,77.3052446133444,76.88931743389972,28.367044751255207
2019-08-08,26.871203155818563,23.34871794871794,32.226429980276144,2.6780392156862742,1.4396449704142007,81.5715789473685,27.625,78.10101081613209,78.14332089062603,29.06192453851852
2019-08-09,27.367920792079225,23.38712871287129,32.623762376237615,0.3825831702544031,1.3634387351778667,78.51789473684217,20.91304347826087,78.51378498101099,79.12538657884319,29.584170349879578
2019-08-10,27.812180746561907,23.700589390962666,32.65638506876228,0.0555772994129158,2.371456692913386,74.57368421052634,23.192307692307693,78.69699172619174,80.00316750977152,30.01205957811615
2019-08-11,27.50098231827109,23.871456692913394,31.39330708661414,13.391372549019607,3.6879684418145966,73.61052631578951,19.07692307692308,78.09067206286832,79.38654193754519,29.63782091506439
2019-08-12,26.696633663366324,24.38557312252964,29.88577075098818,19.84588235294117,2.4441814595660745,84.4505263157895,20.5,78.16784116510681,77.79902640083374,28.80653401832759
2019-08-13,27.583499005964224,23.462027833001976,32.94314115308151,2.046078431372549,1.5596039603960383,78.87234042553196,21.04,78.9020832388647,79.55239803180916,29.798080082404237
2019-08-14,27.644752475247536,23.926534653465342,32.125148514851496,1.021764705882353,2.0764822134387333,77.51473684210528,19.25,78.82211169705056,79.67304182730591,29.841653355929353
2019-08-15,25.23011811023621,23.480670611439844,28.019921104536483,19.28506876227898,2.337869822485209,87.2842105263158,12.45,76.0564438773311,74.89665743721505,27.235411441851927
2019-08-16,25.30590551181102,22.205905511811025,29.52933070866139,1.9066797642436148,2.1923076923076925,80.4726315789474,18.5,75.45088197791131,75.04351505022792,27.332599948542686
2019-08-17,25.01798418972331,20.91561264822133,29.707312252964417,2.050392156862745,2.0348514851485127,76.84315789473686,28.0,74.608358616788,74.47172497986267,27.043712874604296
2019-08-18,24.207495069033527,20.007509881422948,29.76343873517788,1.3001968503937007,1.367128712871286,74.31473684210532,25.33333333333333,73.09090253154781,72.86576816300219,26.30232814164457
2019-08-19,24.158613861386137,19.39861660079052,29.828458498023707,0.1345776031434184,1.2509920634920637,77.23157894736846,25.57692307692308,73.29585958582595,72.77035428764982,26.278130077273808
2019-08-20,25.10395256916994,20.74523809523808,30.297817460317457,0.1196078431372549,1.6536926147704574,75.77894736842109,28.357142857142858,74.63108800208028,74.64144219221966,27.187126424426268
2019-08-21,25.1015717092338,21.77362204724408,29.537401574803148,8.792941176470588,1.3108695652173918,83.4842105263158,27.25925925925926,75.44032146065558,74.64034956323029,27.24067056257074
2019-08-22,25.098214285714292,22.020990099009897,29.666930693069293,21.384117647058822,1.7273809523809522,83.68172043010756,26.03846153846154,75.45565888632873,74.63379469431645,27.170332530678937
